Richard Griffiths	Harry Potter and the Prisoner of Azkaban
Richard Harris	Unforgiven
Richard Harris	Gladiator
Richard Harris	Harry Potter and the Sorcerers Stone
Richard Haydn	Sound of Music, The
Richard Jaeckel	Come Back, Little Sheba
Richard Lewis	Leaving Las Vegas
Richard Macklin	Harry Potter and the Order of the Phoenix
Richard OBrien	Rocky Horror Picture Show, The
Richard Roxburgh	Mission: Impossible II
Richard S. Castellano	Godfather, The
Richard Schiff	Doctor Dolittle
Richard White	Beauty and the Beast
Richard Whorf	Yankee Doodle Dandy
Richard Widmark	Judgment at Nuremberg
Rick Lenz	Cactus Flower
Rick Moranis	Ghostbusters
Rick Moranis	Honey, I Shrunk the Kids
Rick Moranis	Flintstones, The
Rick Yune	Fast and the Furious, The
Rick Yune	Die Another Day
Rip Torn	Sweet Bird of Youth
Rip Torn	Men in Black
Rita Hayworth	Separate Tables
Rita Karin	Sophies Choice
Rita Moreno	King and I, The
Rita Moreno	West Side Story
Rita Wilson	Runaway Bride
Ritchie Singer	Crocodile Dundee
Rob Lowe	Austin Powers: The Spy Who Shagged Me
Rob Schneider	Grown Ups
Robbie Coltrane	Brave
Robbie Coltrane	Harry Potter and the Sorcerers Stone
Robby Benson	Beauty and the Beast
Robert Carradine	Coming Home
Robert Coogan	Skippy
Robert De Niro	Goodfellas
Robert De Niro	Meet the Fockers
Robert De Niro	Shark Tale
Robert De Niro	Raging Bull
Robert De Niro	Untouchables, The
Robert De Niro	Godfather: Part II, The
Robert De Niro	Meet the Parents
Robert De Niro	Deer Hunter, The
Robert Donat	Private Life of Henry VIII., The
Robert Donat	Goodbye, Mr. Chips
Robert Downey Jr.	Sherlock Holmes: A Game of Shadows
Robert Downey Jr.	Iron Man 2
Robert Downey Jr.	Sherlock Holmes
Robert Downey Jr.	Iron Man
Robert Downey Jr.	The Avengers
Robert Drivas	Cool Hand Luke
Robert Duvall	True Grit
Robert Duvall	Godfather, The
Robert Duvall	Godfather: Part II, The
Robert Duvall	Tender Mercies
Robert Duvall	To Kill a Mockingbird
Robert Duvall	Deep Impact
Robert Duvall	Network
Robert Keith	Written on the Wind
Robert Littman	Rush Hour
Robert Loggia	Prizzis Honor
Robert Loggia	Officer and a Gentleman, An
Robert MacNaughton	E.T. the Extra-Terrestrial
Robert Mitchum	Ryans Daughter
Robert Morley	African Queen, The
Robert Morley	Topkapi
Robert Morley	Around the World in Eighty Days
Robert Patrick	Walk the Line
Robert Patrick	Terminator 2: Judgment Day
Robert Pattinson	Twilight
Robert Pattinson	The Twilight Saga: Breaking Dawn - Part 1
Robert Pattinson	The Twilight Saga: Eclipse
Robert Pattinson	New Moon
Robert Portal	The Kings Speech
Robert Prosky	Dead Man Walking
Robert Redford	All the Presidents Men
Robert Redford	Sting, The
Robert Redford	Out of Africa
Robert Shaw	Jaws
Robert Shaw	Man for All Seasons, A
Robert Shaw	Sting, The
Robert Stack	Written on the Wind
Robert Stephens	Prime of Miss Jean Brodie, The
Robert Sterling	Johnny Eager
Robert Strauss	Stalag 17
Robert Taylor	Johnny Eager
Robert Wagner	Austin Powers in Goldmember
Robert Wagner	Austin Powers: The Spy Who Shagged Me
Robert Wuhl	Batman
Roberta Maxwell	Philadelphia
Roberto Benigni	Vita e bella, La
Roberts Blossom	Home Alone
Robin Williams	Night at the Museum: Battle of the Smithsonian
Robin Williams	Aladdin
Robin Williams	Good Will Hunting
Robin Williams	Happy Feet
Robin Williams	Fisher King, The
Robin Williams	Patch Adams
Robin Williams	Mrs. Doubtfire
Robin Wright Penn	Forrest Gump
Rock Hudson	Written on the Wind
Rock Hudson	Giant
Rod Steiger	In the Heat of the Night
Rod Steiger	On the Waterfront
Rod Taylor	One Hundred and One Dalmatians
Roddy McDowall	How Green Was My Valley
Rodney A. Grant	Dances with Wolves
Roger Allam	The Queen
Roland Culver	To Each His Own
Roland Curram	Darling
Ron Leibman	Norma Rae
Ron Moody	Oliver!
Ron Perlman	Tangled
Ron Rich	Fortune Cookie, The
Ron Silver	Reversal of Fortune
Ronald Colman	Double Life, A
Ronald Lacey	Raiders of the Lost Ark
Ronald Squire	Around the World in Eighty Days
Rongguang Yu	The Karate Kid
Ronny Cox	Beverly Hills Cop II
Ronny Cox	Beverly Hills Cop
Rory Culkin	Signs
Rosamund Pike	Die Another Day
Rosario Dawson	Men in Black II
Roscoe Ates	Champ, The
Roscoe Karns	It Happened One Night
Rose Byrne	Bridesmaids
Rose Hobart	Farmers Daughter, The
Roselyn Sanchez	Rush Hour 2
Rosemary Harris	Spider-Man 2
Roshan Seth	Indiana Jones and the Temple of Doom
Rosie Huntington-Whiteley	Transformers: Dark of the Moon
Rosie ODonnell	Flintstones, The
Rowan Atkinson	Scooby-Doo
Roy Atwell	Snow White and the Seven Dwarfs
Roy Dotrice	Amadeus
Roy Scheider	Klute
Roy Scheider	French Connection, The
Roy Scheider	Jaws
Rudy Bond	Streetcar Named Desire, A
Ruocheng Ying	Last Emperor, The
Rupert Grint	Harry Potter and the Order of the Phoenix
Rupert Grint	Harry Potter and the Chamber of Secrets
Rupert Grint	Harry Potter and the Deathly Hallows: Part 2
Rupert Grint	Harry Potter and the Half-Blood Prince
Russ Tamblyn	West Side Story
Russell Brand	Despicable Me
Russell Crowe	Gladiator
Russell Crowe	Beautiful Mind, A
Russell Crowe	L.A. Confidential
Ruth Gordon	Rosemarys Baby
Ruth Hussey	Philadelphia Story, The
Ruth White	Charly
Ryan ONeal	Paper Moon
Ryan Reynolds	The Proposal
Sacha Baron Cohen	Madagascar: Escape 2 Africa
Sacha Baron Cohen	Madagascar 3: Europes Most Wanted
Sacha Baron Cohen	Madagascar
Sala Baker	Lord of the Rings: The Fellowship of the Ring, The
Salli Richardson	I Am Legend
Sally Eilers	Bad Girl
Sally Field	Mrs. Doubtfire
Sally Field	Norma Rae
Sally Field	Places in the Heart
Sally Field	Forrest Gump
Sam Elliott	Hulk
Sam Neill	Jurassic Park
Sam Neill	Piano, The
Sam Neill	Jurassic Park III
Sam Rockwell	Iron Man 2
Sam Waterston	Killing Fields, The
Sam Worthington	Avatar
Sam Worthington	Clash of the Titans
Samantha Morton	Minority Report
Samuel L. Jackson	Star Wars: Episode II - Attack of the Clones
Samuel L. Jackson	The Incredibles
Samuel L. Jackson	XXX
Samuel L. Jackson	Star Wars: Episode III - Revenge of the Sith
Sandra Bullock	The Blind Side
Sandra Bullock	The Proposal
Sandra Bullock	Crash
Sandy Dennis	Whos Afraid of Virginia Woolf?
Sandy Nelson	Braveheart
Sarah Jessica Parker	Sex and the City
Sarah Jessica Parker	Ed Wood
Sarah Michelle Gellar	Scooby-Doo
Saunders Triplets	Harry Potter and the Sorcerers Stone
Saurabh Shukla	Slumdog Millionaire
Scarlett Johansson	Iron Man 2
Scarlett Johansson	The Avengers
Scarlett Johansson	Vicky Cristina Barcelona
Scott Glenn	Training Day
Scott Glenn	Silence of the Lambs, The
Scott Glenn	The Bourne Ultimatum
Scott Weinger	Aladdin
Sean Astin	Lord of the Rings: The Return of the King, The
Sean Astin	Lord of the Rings: The Fellowship of the Ring, The
Sean Astin	Lord of the Rings: The Two Towers, The
Sean Bean	National Treasure
Sean Bean	Lord of the Rings: The Fellowship of the Ring, The
Sean Connery	Untouchables, The
Sean Connery	Indiana Jones and the Last Crusade
Sean Connery	Rock, The
Sean Lawlor	Braveheart
Sean Penn	Mystic River
Sean Penn	Milk
Sean Penn	Dead Man Walking
Seann William Scott	Ice Age: The Meltdown
Sebastian Cabot	Jungle Book, The
Sebastian Stan	Captain America: The First Avenger
Sela Ward	Fugitive, The
Sergio Bini Bustric	Vita e bella, La
Sergio Rubini	Passion of the Christ, The
Sessue Hayakawa	Bridge on the River Kwai, The
Seth Green	Austin Powers in Goldmember
Seth MacFarlane	Ted
Seth Rogen	Knocked Up
Seth Rogen	Horton Hears a Who!
Seth Rogen	Monsters vs Aliens
Shani Wallis	Oliver!
Shannon Elizabeth	American Pie 2
Shelley Winters	Place in the Sun, A
Shelley Winters	Double Life, A
Shelley Winters	Diary of Anne Frank, The
Shelley Winters	Patch of Blue, A
Sherri Shepherd	Precious: Based on the Novel Push by Sapphire
Shia LaBeouf	Transformers
Shia LaBeouf	Transformers: Revenge of the Fallen
Shia LaBeouf	Transformers: Dark of the Moon
Shia LaBeouf	Indiana Jones and the Kingdom of the Crystal Skull
Shirley Booth	Come Back, Little Sheba
Shirley Jones	Elmer Gantry
Shirley Knight	Paul Blart: Mall Cop
Shirley Knight	Sweet Bird of Youth
Shirley MacLaine	Apartment, The
Shirley MacLaine	Being There
Shirley MacLaine	Terms of Endearment
Sidney Blackmer	Rosemarys Baby
Sidney Poitier	Patch of Blue, A
Sidney Poitier	In the Heat of the Night
Sidney Poitier	Guess Whos Coming to Dinner
Sidney Poitier	Lilies of the Field
Signe Hasso	Double Life, A
Sigourney Weaver	Avatar
Sigourney Weaver	Ghostbusters
Simon Callow	Amadeus
Simon McBurney	The Last King of Scotland
Simon Oakland	I Want to Live!
Simon Pegg	Mission: Impossible - Ghost Protocol
Simone Signoret	Room at the Top
Sissy Spacek	Affliction
Sissy Spacek	Coal Miners Daughter
Skandar Keynes	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe
Skandar Keynes	The Chronicles of Narnia: Prince Caspian
Skeet Ulrich	As Good As It Gets
Sonia Braga	Kiss of the Spider Woman
Sonia Todd	Shine
Sophia Loren	Ciociara, La
Sotiris Moustakas	Alexis Zorbas
Spencer Tracy	Judgment at Nuremberg
Spencer Tracy	Captains Courageous
Spencer Tracy	Guess Whos Coming to Dinner
Spencer Tracy	Boys Town
Stanley Holloway	My Fair Lady
Stanley Lawrence	Ghost
Stanley Ridges	Sergeant York
Stanley Tucci	The Hunger Games
Stellan Skarsgard	Mamma Mia!
Stellan Skarsgard	Good Will Hunting
Stellan Skarsgard	Thor
Stephen Baldwin	Usual Suspects, The
Stephen Boyd	Ben-Hur
Stephen D. Newman	Sophies Choice
Stephen Dillane	Hours, The
Stephen Lang	Avatar
Stephen McNally	Johnny Belinda
Stephen Young	Patton
Sterling Holloway	Jungle Book, The
Steve Buscemi	Monsters, Inc.
Steve Buscemi	Fargo
Steve Carell	Over the Hedge
Steve Carell	Horton Hears a Who!
Steve Carell	Despicable Me
Steve Guttenberg	Three Men and a Baby
Steve Harris	Minority Report
Steve Martin	Cheaper by the Dozen
Steve Martin	Bringing Down the House
Steve ODonnell	Shakespeare in Love
Steven Berkoff	Rambo: First Blood Part II
Steven Weber	Leaving Las Vegas
Stockard Channing	Grease
Stuart Buchanan	Snow White and the Seven Dwarfs
Stuart Pankin	Fatal Attraction
Stuart Wilson	Lethal Weapon 3
Stubby Kaye	Who Framed Roger Rabbit
Susan Brown	The Iron Lady
Susan Hayward	I Want to Live!
Susan Sarandon	Rocky Horror Picture Show, The
Susan Sarandon	Dead Man Walking
Susannah York	Tom Jones
Susannah York	They Shoot Horses, Dont They?
Susanne Lothar	The Reader
Sydney Pollack	Michael Clayton
Sylvester Stallone	Rambo: First Blood Part II
Sylvester Stallone	Rocky
Sylvia Miles	Midnight Cowboy
Sylvia Syms	The Queen
Sylvie Testud	Mome, La
Talia Shire	Rocky
Tamara Tunie	Wall Street
Tanveer K. Atwal	Matrix Revolutions, The
Taraji P. Henson	The Karate Kid
Tatum ONeal	Paper Moon
Taylor Lautner	The Twilight Saga: Breaking Dawn - Part 1
Taylor Lautner	The Twilight Saga: Eclipse
Taylor Momsen	How the Grinch Stole Christmas
Taylor Simpson	Monsters Ball
Taylor Swift	The Lorax
Tea Leoni	Jurassic Park III
Tea Leoni	Deep Impact
Ted Danson	Three Men and a Baby
Ted Levine	Silence of the Lambs, The
Teresa Wright	Mrs. Miniver
Teresa Wright	Best Years of Our Lives, The
Teri Garr	Tootsie
Teri Polo	Meet the Parents
Terrence Howard	Iron Man
Terry Kilburn	Goodbye, Mr. Chips
Terry Kinney	Firm, The
Terry Moore	Come Back, Little Sheba
Terry Saunders	King and I, The
Tess Harper	Tender Mercies
Thandie Newton	Mission: Impossible II
Thandie Newton	The Pursuit of Happyness
Thandie Newton	2012
Theodore Bikel	I Want to Live!
Theodore Bikel	African Queen, The
Thomas F. Wilson	Back to the Future
Thomas Haden Church	Spider-Man 3
Thomas Ian Nicholas	American Pie 2
Thomas Kretschmann	Pianist, The
Thomas Kretschmann	King Kong
Thomas Mitchell	High Noon
Thomas Mitchell	Stagecoach
Thomas Mitchell	Gone with the Wind
Thomas Wilson Brown	Honey, I Shrunk the Kids
Thora Birch	American Beauty
Tia Carrere	True Lies
Tia Carrere	Lilo & Stitch
Tilda Swinton	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe
Tilda Swinton	Adaptation.
Tilda Swinton	Michael Clayton
Tilly Losch	Good Earth, The
Tim Allen	Santa Clause, The
Tim Allen	Wild Hogs
Tim Allen	Toy Story 3
Tim Allen	Toy Story 2
Tim Allen	Santa Clause 2, The
Tim Allen	Toy Story
Tim Curry	Rocky Horror Picture Show, The
Tim Holt	Treasure of the Sierra Madre, The
Tim Matheson	Animal House
Tim McGraw	The Blind Side
Tim Robbins	War of the Worlds
Tim Robbins	Mystic River
Tim Roth	Planet of the Apes
Timothy Bottoms	Last Picture Show, The
Timothy Bottoms	Paper Chase, The
Timothy Hutton	Ordinary People
Timothy Spall	Harry Potter and the Goblet of Fire
Tobey Maguire	Spider-Man 3
Tobey Maguire	Spider-Man
Tobey Maguire	Spider-Man 2
Tobey Maguire	Cider House Rules, The
Toby Stephens	Die Another Day
Tom Arnold	True Lies
Tom Berenger	Training Day
Tom Berenger	Platoon
Tom Bower	Crazy Heart
Tom Bower	Pollock
Tom Cruise	Mission: Impossible
Tom Cruise	Few Good Men, A
Tom Cruise	War of the Worlds
Tom Cruise	Color of Money, The
Tom Cruise	Mission: Impossible - Ghost Protocol
Tom Cruise	Born on the Fourth of July
Tom Cruise	Mission: Impossible II
Tom Cruise	Mission: Impossible III
Tom Cruise	Jerry Maguire
Tom Cruise	Top Gun
Tom Cruise	Firm, The
Tom Cruise	Rain Man
Tom Cruise	Minority Report
Tom Felton	Rise of the Planet of the Apes
Tom Hanks	Toy Story 3
Tom Hanks	Catch Me If You Can
Tom Hanks	Toy Story 2
Tom Hanks	Green Mile, The
Tom Hanks	Saving Private Ryan
Tom Hanks	The Da Vinci Code
Tom Hanks	Toy Story
Tom Hanks	Forrest Gump
Tom Hanks	The Polar Express
Tom Hanks	Philadelphia
Tom Hanks	Apollo 13
Tom Hardy	The Dark Knight Rises
Tom Hardy	Inception
Tom Hiddleston	Thor
Tom Hulce	Amadeus
Tom Hulce	Animal House
Tom Selleck	Three Men and a Baby
Tom Sizemore	Saving Private Ryan
Tom Skerritt	Top Gun
Tom Welling	Cheaper by the Dozen
Tom Wilkinson	Shakespeare in Love
Tom Wilkinson	Michael Clayton
Tom Wilkinson	Rush Hour
Tomas Milian	Traffic
Tommy Lee Jones	Batman Forever
Tommy Lee Jones	Fugitive, The
Tommy Lee Jones	Men in Black
Tommy Lee Jones	Captain America: The First Avenger
Tommy Lee Jones	Coal Miners Daughter
Tommy Lee Jones	Men in Black 3
Tommy Lee Jones	Blue Sky
Tommy Lee Jones	No Country for Old Men
Tommy Lee Jones	Men in Black II
Toni Collette	Little Miss Sunshine
Toni Collette	Sixth Sense, The
Tony Goldwyn	Tarzan
Tony Goldwyn	Ghost
Tony Lo Bianco	French Connection, The
Tony Roberts	Annie Hall
Tony Sirico	Bullets Over Broadway
Topher Grace	Spider-Man 3
Trevor Howard	Ryans Daughter
Trevor Howard	Gandhi
Trevor Morgan	Jurassic Park III
Tyrese Gibson	Transformers
Tyrese Gibson	Fast Five
Tyrese Gibson	Transformers: Revenge of the Fallen
Tyrese Gibson	Transformers: Dark of the Moon
Tyrone Power	Razors Edge, The
Tyrone Power	In Old Chicago
Tzi Ma	Rush Hour
Una OConnor	Cavalcade
Uta Hagen	Reversal of Fortune
Val Kilmer	Top Gun
Val Kilmer	Batman Forever
Valente Rodriguez	Erin Brockovich
Valentina Cortese	Barefoot Contessa, The
Valeria Golino	Rain Man
Valerie Planche	Brokeback Mountain
Van Heflin	Johnny Eager
Vanessa Brown	Heiress, The
Vanessa Redgrave	Deep Impact
Vanessa Redgrave	Howards End
Vanessa Redgrave	Julia
Velena Papovic	Cast Away
Verna Bloom	Animal House
Victor Banerjee	Passage to India, A
Victor Jory	Miracle Worker, The
Victor McLaglen	Quiet Man, The
Victor McLaglen	Informer, The
Victor Varconi	Divine Lady, The
Victor Wong	Last Emperor, The
Viggo Mortensen	Lord of the Rings: The Two Towers, The
Vin Diesel	XXX
Vin Diesel	Fast & Furious
Vin Diesel	Fast Five
Vin Diesel	Fast and the Furious, The
Vince Vaughn	Mr. & Mrs. Smith
Vince Vaughn	Lost World: Jurassic Park, The
Vince Vaughn	Wedding Crashers
Vincent Cassel	Black Swan
Vincent Cassel	Shrek
Vincent DOnofrio	Men in Black
Vincent Gardenia	Moonstruck
Vincent Price	Song of Bernadette, The
Vincent Regan	300
Ving Rhames	Mission: Impossible III
Ving Rhames	Mission: Impossible II
Viola Davis	The Help
Virginia Grey	Rose Tattoo, The
Virginia Mayo	Best Years of Our Lives, The
Virginia Vincent	I Want to Live!
Vivien Leigh	Streetcar Named Desire, A
Vivien Leigh	Gone with the Wind
Vladimir Sokoloff	For Whom the Bell Tolls
Wallace Beery	Champ, The
Wallace Beery	Min and Bill
Wallace Beery	Grand Hotel
Wallace Ford	Informer, The
Wallace Ford	Patch of Blue, A
Wallace Shawn	Toy Story
Walter Brennan	Kentucky
Walter Brennan	Westerner, The
Walter Brennan	Sergeant York
Walter Brennan	Come and Get It
Walter Connolly	Good Earth, The
Walter Connolly	It Happened One Night
Walter Huston	Yankee Doodle Dandy
Walter Huston	Treasure of the Sierra Madre, The
Walter Matthau	Fortune Cookie, The
Walter Matthau	California Suite
Walter Matthau	Sunshine Boys, The
Walter Matthau	Cactus Flower
Walter Pidgeon	How Green Was My Valley
Walter Pidgeon	Funny Girl
Walter Pidgeon	Bad and the Beautiful, The
Walter Pidgeon	Mrs. Miniver
Wanda Sykes	Over the Hedge
Ward Bond	Quiet Man, The
Warner Baxter	In Old Arizona
Warren Beatty	Reds
Warren Beatty	Shampoo
Warren Beatty	Bonnie and Clyde
Warren Oates	In the Heat of the Night
Wendy Crewson	Air Force One
Wendy Crewson	Santa Clause, The
Wendy Hiller	Separate Tables
Wendy Hiller	Man for All Seasons, A
Wendy Makkena	Sister Act
Wenwen Han	The Karate Kid
Wes Bentley	The Hunger Games
Wes Bentley	American Beauty
Wesley Addy	Network
Wesley Lau	I Want to Live!
Whit Bissell	Hud
Whoopi Goldberg	Sister Act
Whoopi Goldberg	Ghost
Wilford Brimley	Cocoon
Wilford Brimley	Tender Mercies
Wilfrid Hyde-White	My Fair Lady
Will Arnett	Horton Hears a Who!
Will Arnett	Monsters vs Aliens
Will Arnett	Despicable Me
Will Ferrell	Elf
Will i Am	X-Men Origins: Wolverine
Will Patton	Armageddon
Will Smith	Hitch
Will Smith	Men in Black II
Will Smith	I Am Legend
Will Smith	I, Robot
Will Smith	Hancock
Will Smith	Men in Black
Will Smith	Bad Boys II
Will Smith	Shark Tale
Will Smith	Men in Black 3
Will Smith	The Pursuit of Happyness
Willard Robertson	Skippy
Willem Dafoe	Platoon
Willem Dafoe	Finding Nemo
Willem Dafoe	Affliction
Willem Dafoe	Spider-Man
Willem Dafoe	English Patient, The
William Boyd	Two Arabian Knights
William Collier Jr.	Cimarron
William Daniels	Thousand Clowns, A
William Daniels	Graduate, The
William Eythe	Song of Bernadette, The
William Fichtner	Perfect Storm, The
William H. Macy	Wild Hogs
William H. Macy	Jurassic Park III
William H. Macy	Fargo
William Hickey	Prizzis Honor
William Holden	Stalag 17
William Holden	Network
William Holden	Born Yesterday
William Holden	Bridge on the River Kwai, The
William Holden	Country Girl, The
William Hurt	Kiss of the Spider Woman
William Hurt	Accidental Tourist, The
William Hurt	Children of a Lesser God
William Janney	Coquette
William Moseley	The Chronicles of Narnia: Prince Caspian
William Moseley	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe
William Powell	Mister Roberts
William Powell	Great Ziegfeld, The
William Powell	Last Command, The
William Prince	Cyrano de Bergerac
William Redfield	One Flew Over the Cuckoos Nest
William Shatner	Over the Hedge
Willow Shields	The Hunger Games
Willow Smith	I Am Legend
Winona Ryder	Black Swan
Winona Ryder	Girl, Interrupted
Woody Allen	Annie Hall
Woody Harrelson	No Country for Old Men
Xavier Samuel	The Twilight Saga: Eclipse
Yeardley Smith	The Simpsons Movie
Yul Brynner	Anastasia
Yul Brynner	King and I, The
Yvan Attal	Rush Hour 3
Zac Efron	The Lorax
Zach Braff	Chicken Little
Zach Galifianakis	The Hangover
Zach Galifianakis	The Hangover Part II
Zach Galligan	Gremlins
Zachary Levi	Alvin and the Chipmunks: The Squeakquel
Zachary Levi	Tangled
Zachary Quinto	Star Trek
Zachary Scott	Mildred Pierce
Ziyi Zhang	Rush Hour 2
Zoe Saldana	Avatar
